data_somministrazione,area,vaccinazioni,booster
2021-02-08,LOM,8021,0
2021-02-08,MAR,478,0
2021-02-08,MOL,120,0
2021-02-08,PAB,1,0
2021-02-08,PAT,859,0
2021-02-08,PIE,6346,0
2021-02-08,PUG,2440,0
2021-02-08,SAR,620,0
2021-02-08,SIC,1767,0
2021-02-08,TOS,468,0
2021-02-08,UMB,611,0
2021-02-08,VDA,199,0
2021-02-08,VEN,3082,0
2021-02-09,ABR,411,0
2021-02-09,BAS,179,0
2021-02-09,CAL,1223,0
2021-02-09,CAM,291,0
2021-02-09,EMR,1862,0
2021-02-09,FVG,326,0
2021-02-09,LAZ,4374,0
2021-02-09,LIG,1701,0
2021-02-09,LOM,8218,0
2021-02-09,MAR,79,0
2021-02-09,MOL,164,0
2021-02-09,PAB,316,0
2021-02-09,PAT,516,0
2021-02-09,PIE,6789,0
2021-02-09,PUG,1705,0
2021-02-09,SAR,1011,0
2021-02-09,SIC,1057,0
2021-02-09,TOS,623,0
2021-02-09,UMB,0,0
2021-02-09,VDA,184,0
2021-02-09,VEN,1825,0
2021-02-10,ABR,445,0
2021-02-10,BAS,55,0
2021-02-10,CAL,1642,0
2021-02-10,CAM,254,0
2021-02-10,EMR,1271,0
2021-02-10,FVG,97,0
2021-02-10,LAZ,3501,0
2021-02-10,LIG,1318,0
2021-02-10,LOM,6912,0
2021-02-10,MAR,362,0
2021-02-10,MOL,20,0
2021-02-10,PAB,1626,0
2021-02-10,PAT,366,0
2021-02-10,PIE,6318,0
2021-02-10,PUG,1540,0
2021-02-10,SAR,534,0
2021-02-10,SIC,397,0
2021-02-10,TOS,541,0
2021-02-10,UMB,18,0
2021-02-10,VDA,107,0
2021-02-10,VEN,1076,0
2021-02-11,ABR,43,0
2021-02-11,BAS,87,0
2021-02-11,CAL,1278,0
2021-02-11,CAM,170,0
2021-02-11,EMR,866,0
2021-02-11,FVG,310,0
2021-02-11,LAZ,806,0
2021-02-11,LIG,904,0
2021-02-11,LOM,7514,0
2021-02-11,MAR,402,0
2021-02-11,MOL,38,0
2021-02-11,PAB,861,0
2021-02-11,PAT,376,0
2021-02-11,PIE,3814,0
2021-02-11,PUG,1315,0
2021-02-11,SAR,115,0
2021-02-11,SIC,486,0
2021-02-11,TOS,293,0
2021-02-11,UMB,6,0
2021-02-11,VDA,9,0
2021-02-11,VEN,670,0
2021-02-12,ABR,193,0
2021-02-12,BAS,34,0
2021-02-12,CAL,773,0
2021-02-12,CAM,298,0
2021-02-12,EMR,1443,0
2021-02-12,FVG,69,0
2021-02-12,LAZ,616,0
2021-02-12,LIG,1049,0
2021-02-12,LOM,5238,0
2021-02-12,MAR,157,0
2021-02-12,MOL,127,0
2021-02-12,PAB,267,0
2021-02-12,PAT,445,0
2021-02-12,PIE,2997,0
2021-02-12,PUG,1128,0
2021-02-12,SAR,67,0
2021-02-12,SIC,317,0
2021-02-12,TOS,283,0
2021-02-12,UMB,6,0
2021-02-12,VDA,46,0
2021-02-12,VEN,650,0
2021-02-13,ABR,429,0
2021-02-13,BAS,99,0
2021-02-13,CAL,375,0
2021-02-13,CAM,265,0
2021-02-13,EMR,618,0
2021-02-13,FVG,10,0
2021-02-13,LAZ,504,0
2021-02-13,LIG,284,0
2021-02-13,LOM,1547,0
2021-02-13,MAR,91,0
2021-02-13,MOL,0,0
2021-02-13,PAB,7,0
2021-02-13,PAT,371,0
2021-02-13,PIE,1253,0
2021-02-13,PUG,714,0
2021-02-13,SAR,6,0
2021-02-13,SIC,268,0
2021-02-13,TOS,323,0
2021-02-13,UMB,3,0
2021-02-13,VDA,13,0
2021-02-13,VEN,38,0
2021-02-14,ABR,0,0
2021-02-14,BAS,46,0
2021-02-14,CAL,41,0
2021-02-14,CAM,56,0
2021-02-14,EMR,131,0
2021-02-14,FVG,1,0
2021-02-14,LAZ,528,0
2021-02-14,LIG,0,0
2021-02-14,LOM,657,0
2021-02-14,MAR,1,0
2021-02-14,MOL,0,0
2021-02-14,PAB,2,0
2021-02-14,PAT,239,0
2021-02-14,PIE,614,0
2021-02-14,PUG,134,0
2021-02-14,SAR,2,0
2021-02-14,SIC,147,0
2021-02-14,TOS,197,0
2021-02-14,UMB,1,0
2021-02-14,VDA,47,0
2021-02-14,VEN,13,0
2021-02-15,ABR,49,0
2021-02-15,BAS,61,0
2021-02-15,CAL,176,0
2021-02-15,CAM,232,0
2021-02-15,EMR,204,0
2021-02-15,FVG,269,0
2021-02-15,LAZ,809,0
2021-02-15,LIG,419,0
2021-02-15,LOM,656,0
2021-02-15,MAR,13,0
2021-02-15,MOL,4,0
2021-02-15,PAB,49,0
2021-02-15,PAT,128,0
2021-02-15,PIE,1204,0
2021-02-15,PUG,671,0
2021-02-15,SAR,41,0
2021-02-15,SIC,603,0
2021-02-15,TOS,947,0
2021-02-15,UMB,5,0
2021-02-15,VDA,35,0
2021-02-15,VEN,253,0
2021-02-16,ABR,16,0
2021-02-16,BAS,118,0
2021-02-16,CAL,290,0
2021-02-16,CAM,860,0
2021-02-16,EMR,558,0
2021-02-16,FVG,128,0
2021-02-16,LAZ,795,0
2021-02-16,LIG,446,0
2021-02-16,LOM,545,0
2021-02-16,MAR,62,0
2021-02-16,MOL,8,0
2021-02-16,PAB,0,0
2021-02-16,PAT,19,0
2021-02-16,PIE,783,0
2021-02-16,PUG,688,0
2021-02-16,SAR,37,0
2021-02-16,SIC,515,0
2021-02-16,TOS,862,0
2021-02-16,UMB,14,0
2021-02-16,VDA,10,0
2021-02-16,VEN,224,0
2021-02-17,ABR,287,0
2021-02-17,BAS,83,0
2021-02-17,CAL,225,0
2021-02-17,CAM,1159,0
2021-02-17,EMR,802,0
2021-02-17,FVG,503,0
2021-02-17,LAZ,1049,0
2021-02-17,LIG,456,0
2021-02-17,LOM,1570,0
2021-02-17,MAR,172,0
2021-02-17,MOL,23,0
2021-02-17,PAB,17,0
2021-02-17,PAT,122,0
2021-02-17,PIE,1041,0
2021-02-17,PUG,688,0
2021-02-17,SAR,141,0
2021-02-17,SIC,719,0
2021-02-17,TOS,847,0
2021-02-17,UMB,370,0
2021-02-17,VDA,102,0
2021-02-17,VEN,130,0
2021-02-18,ABR,138,0
2021-02-18,BAS,222,0
2021-02-18,CAL,245,0
2021-02-18,CAM,866,0
2021-02-18,EMR,614,0
2021-02-18,FVG,449,0
2021-02-18,LAZ,1107,0
2021-02-18,LIG,353,0
2021-02-18,LOM,1201,0
2021-02-18,MAR,314,0
2021-02-18,MOL,24,0
2021-02-18,PAB,28,0
2021-02-18,PAT,89,0
2021-02-18,PIE,546,0
2021-02-18,PUG,676,0
2021-02-18,SAR,101,0
2021-02-18,SIC,500,0
2021-02-18,TOS,1036,0
2021-02-18,UMB,515,0
2021-02-18,VDA,90,0
2021-02-18,VEN,112,0
2021-02-19,ABR,128,0
2021-02-19,BAS,68,0
2021-02-19,CAL,267,0
2021-02-19,CAM,838,0
2021-02-19,EMR,542,0
2021-02-19,FVG,665,0
2021-02-19,LAZ,1189,0
2021-02-19,LIG,199,0
2021-02-19,LOM,881,0
2021-02-19,MAR,161,0
2021-02-19,MOL,2,0
2021-02-19,PAB,61,0
2021-02-19,PAT,102,0
2021-02-19,PIE,639,0
2021-02-19,PUG,463,0
2021-02-19,SAR,109,0
2021-02-19,SIC,647,0
2021-02-19,TOS,638,0
2021-02-19,UMB,235,0
2021-02-19,VDA,24,0
2021-02-19,VEN,345,0
2021-02-20,ABR,121,0
2021-02-20,BAS,120,0
2021-02-20,CAL,332,0
2021-02-20,CAM,457,0
2021-02-20,EMR,283,0
2021-02-20,FVG,153,0
2021-02-20,LAZ,933,0
2021-02-20,LIG,8,0
2021-02-20,LOM,491,0
2021-02-20,MAR,123,0
2021-02-20,MOL,22,0
2021-02-20,PAB,35,0
2021-02-20,PAT,288,0
2021-02-20,PIE,303,0
2021-02-20,PUG,298,0
2021-02-20,SAR,363,0
2021-02-20,SIC,339,0
2021-02-20,TOS,596,0
2021-02-20,UMB,25,0
2021-02-20,VDA,14,0
2021-02-20,VEN,188,0
2021-02-21,ABR,20,0
2021-02-21,BAS,1,0
2021-02-21,CAL,81,0
2021-02-21,CAM,331,0
2021-02-21,EMR,455,0
2021-02-21,FVG,393,0
2021-02-21,LAZ,544,0
2021-02-21,LIG,8,0
2021-02-21,LOM,113,0
2021-02-21,MAR,7,0
2021-02-21,MOL,2,0
2021-02-21,PAB,0,0
2021-02-21,PAT,114,0
2021-02-21,PIE,176,0
2021-02-21,PUG,133,0
2021-02-21,SAR,31,0
2021-02-21,SIC,134,0
2021-02-21,TOS,251,0
2021-02-21,UMB,0,0
2021-02-21,VDA,18,0
2021-02-21,VEN,142,0
2021-02-22,ABR,49,0
2021-02-22,BAS,64,0
2021-02-22,CAL,569,0
2021-02-22,CAM,528,0
2021-02-22,EMR,309,0
2021-02-22,FVG,441,0
2021-02-22,LAZ,806,0
2021-02-22,LIG,154,0
2021-02-22,LOM,469,0
2021-02-22,MAR,98,0
2021-02-22,MOL,18,0
2021-02-22,PAB,35,0
2021-02-22,PAT,97,0
2021-02-22,PIE,754,0
2021-02-22,PUG,467,0
2021-02-22,SAR,259,0
2021-02-22,SIC,565,0
2021-02-22,TOS,522,0
2021-02-22,UMB,97,0
2021-02-22,VDA,104,0
2021-02-22,VEN,453,0
2021-02-23,ABR,26,0
2021-02-23,BAS,163,0
2021-02-23,CAL,124,0
2021-02-23,CAM,852,0
2021-02-23,EMR,416,0
2021-02-23,FVG,201,0
2021-02-23,LAZ,986,0
2021-02-23,LIG,152,0
2021-02-23,LOM,499,0
2021-02-23,MAR,61,0
2021-02-23,MOL,225,0
2021-02-23,PAB,9,0
2021-02-23,PAT,247,0
2021-02-23,PIE,846,0
2021-02-23,PUG,628,0
2021-02-23,SAR,300,0
2021-02-23,SIC,531,0
2021-02-23,TOS,432,0
2021-02-23,UMB,43,0
2021-02-23,VDA,3,0
2021-02-23,VEN,381,0
2021-02-24,ABR,193,0
2021-02-24,BAS,87,0
2021-02-24,CAL,485,0
2021-02-24,CAM,947,0
2021-02-24,EMR,923,0
2021-02-24,FVG,45,0
2021-02-24,LAZ,1369,0
2021-02-24,LIG,313,0
2021-02-24,LOM,1121,0
2021-02-24,MAR,86,0
2021-02-24,MOL,349,0
2021-02-24,PAB,47,0
2021-02-24,PAT,432,0
2021-02-24,PIE,726,0
2021-02-24,PUG,717,0
2021-02-24,SAR,247,0
2021-02-24,SIC,694,0
2021-02-24,TOS,345,0
2021-02-24,UMB,16,0
2021-02-24,VDA,22,0
2021-02-24,VEN,640,0
2021-02-25,ABR,551,0
2021-02-25,BAS,65,0
2021-02-25,CAL,625,0
2021-02-25,CAM,1426,0
2021-02-25,EMR,1004,0
2021-02-25,FVG,86,0
2021-02-25,LAZ,1568,0
2021-02-25,LIG,157,0
2021-02-25,LOM,1818,0
2021-02-25,MAR,238,0
2021-02-25,MOL,75,0
2021-02-25,PAB,8,0
2021-02-25,PAT,461,0
2021-02-25,PIE,801,0
2021-02-25,PUG,1377,0
2021-02-25,SAR,655,0
2021-02-25,SIC,1262,0
2021-02-25,TOS,1157,0
2021-02-25,UMB,65,0
2021-02-25,VDA,12,0
2021-02-25,VEN,768,0
2021-02-26,ABR,993,0
2021-02-26,BAS,95,0
2021-02-26,CAL,481,0
2021-02-26,CAM,1637,0
2021-02-26,EMR,1100,0
2021-02-26,FVG,328,0
2021-02-26,LAZ,1962,0
2021-02-26,LIG,361,0
2021-02-26,LOM,2079,0
2021-02-26,MAR,551,0
2021-02-26,MOL,76,0
2021-02-26,PAB,48,0
2021-02-26,PAT,331,0
2021-02-26,PIE,1060,0
2021-02-26,PUG,1388,0
2021-02-26,SAR,375,0
2021-02-26,SIC,1793,0
2021-02-26,TOS,1396,0
2021-02-26,UMB,12,0
2021-02-26,VDA,88,0
2021-02-26,VEN,1370,0
2021-02-27,ABR,291,0
2021-02-27,BAS,184,0
2021-02-27,CAL,402,0
2021-02-27,CAM,1954,0
2021-02-27,EMR,1803,0
2021-02-27,FVG,34,0
2021-02-27,LAZ,1255,0
2021-02-27,LIG,139,0
2021-02-27,LOM,773,0
2021-02-27,MAR,243,0
2021-02-27,MOL,30,0
2021-02-27,PAB,29,0
2021-02-27,PAT,455,0
2021-02-27,PIE,676,0
2021-02-27,PUG,1515,0
2021-02-27,SAR,607,0
2021-02-27,SIC,1329,0
2021-02-27,TOS,946,0
2021-02-27,UMB,25,0
2021-02-27,VDA,107,0
2021-02-27,VEN,1076,0
2021-02-28,ABR,24,0
2021-02-28,BAS,41,0
2021-02-28,CAL,167,0
2021-02-28,CAM,2135,0
2021-02-28,EMR,1891,0
2021-02-28,FVG,442,0
2021-02-28,LAZ,689,0
2021-02-28,LIG,21,0
2021-02-28,LOM,280,0
2021-02-28,MAR,16,0
2021-02-28,MOL,46,0
2021-02-28,PAB,0,0
2021-02-28,PAT,11,0
2021-02-28,PIE,487,0
2021-02-28,PUG,319,0
2021-02-28,SAR,234,0
2021-02-28,SIC,686,0
2021-02-28,TOS,769,0
2021-02-28,UMB,0,0
2021-02-28,VDA,183,0
2021-02-28,VEN,918,0
2021-03-01,ABR,770,0
2021-03-01,BAS,174,0
2021-03-01,CAL,468,0
2021-03-01,CAM,4368,0
2021-03-01,EMR,2313,0
2021-03-01,FVG,85,0
2021-03-01,LAZ,4229,0
2021-03-01,LIG,163,0
2021-03-01,LOM,1892,0
2021-03-01,MAR,273,0
2021-03-01,MOL,240,0
2021-03-01,PAB,40,0
2021-03-01,PAT,338,0
2021-03-01,PIE,1095,0
2021-03-01,PUG,1624,0
2021-03-01,SAR,704,0
2021-03-01,SIC,1798,0
2021-03-01,TOS,3710,0
2021-03-01,UMB,130,0
2021-03-01,VDA,34,0
2021-03-01,VEN,2016,0
2021-03-02,ABR,709,0
2021-03-02,BAS,152,0
2021-03-02,CAL,814,0
2021-03-02,CAM,4558,0
2021-03-02,EMR,2196,0
2021-03-02,FVG,1552,0
2021-03-02,LAZ,4255,0
2021-03-02,LIG,322,0
2021-03-02,LOM,3316,0
2021-03-02,MAR,630,0
2021-03-02,MOL,171,0
2021-03-02,PAB,2,0
2021-03-02,PAT,420,0
2021-03-02,PIE,1015,0
2021-03-02,PUG,1712,0
2021-03-02,SAR,1248,0
2021-03-02,SIC,2930,0
2021-03-02,TOS,3562,0
2021-03-02,UMB,32,0
2021-03-02,VDA,4,0
2021-03-02,VEN,3596,0
2021-03-03,ABR,933,0
2021-03-03,BAS,600,0
2021-03-03,CAL,1119,0
2021-03-03,CAM,6845,0
2021-03-03,EMR,2602,0
2021-03-03,FVG,1340,0
2021-03-03,LAZ,4696,0
2021-03-03,LIG,1147,0
2021-03-03,LOM,7516,0
2021-03-03,MAR,977,0
2021-03-03,MOL,92,0
2021-03-03,PAB,18,0
2021-03-03,PAT,559,0
2021-03-03,PIE,1047,0
2021-03-03,PUG,2206,0
2021-03-03,SAR,1408,0
2021-03-03,SIC,3228,0
2021-03-03,TOS,3729,0
2021-03-03,UMB,753,0
2021-03-03,VDA,73,0
2021-03-03,VEN,3738,0
2021-03-04,ABR,979,0
2021-03-04,BAS,847,0
2021-03-04,CAL,832,0
2021-03-04,CAM,6167,0
2021-03-04,EMR,3186,0
2021-03-04,FVG,710,0
2021-03-04,LAZ,5425,0
2021-03-04,LIG,915,0
2021-03-04,LOM,9322,0
2021-03-04,MAR,1466,0
2021-03-04,MOL,345,0
2021-03-04,PAB,258,0
2021-03-04,PAT,849,0
2021-03-04,PIE,3234,0
2021-03-04,PUG,1812,0
2021-03-04,SAR,1342,0
2021-03-04,SIC,4274,0
2021-03-04,TOS,3255,0
2021-03-04,UMB,873,0
2021-03-04,VDA,251,0
2021-03-04,VEN,3900,0
2021-03-05,ABR,755,0
2021-03-05,BAS,795,0
2021-03-05,CAL,605,0
2021-03-05,CAM,6973,0
2021-03-05,EMR,3721,0
2021-03-05,FVG,1121,0
2021-03-05,LAZ,5161,0
2021-03-05,LIG,1201,0
2021-03-05,LOM,8760,0
2021-03-05,MAR,1536,0
2021-03-05,MOL,230,0
2021-03-05,PAB,459,0
2021-03-05,PAT,674,0
2021-03-05,PIE,4152,0
2021-03-05,PUG,2669,0
2021-03-05,SAR,2483,0
2021-03-05,SIC,4414,0
2021-03-05,TOS,4978,0
2021-03-05,UMB,701,0
2021-03-05,VDA,223,0
2021-03-05,VEN,4156,0
2021-03-06,ABR,618,0
2021-03-06,BAS,630,0
2021-03-06,CAL,858,0
2021-03-06,CAM,5990,0
2021-03-06,EMR,2982,0
2021-03-06,FVG,376,0
2021-03-06,LAZ,4614,0
2021-03-06,LIG,736,0
2021-03-06,LOM,4854,0
2021-03-06,MAR,1327,0
2021-03-06,MOL,178,0
2021-03-06,PAB,289,0
2021-03-06,PAT,207,0
2021-03-06,PIE,3061,0
2021-03-06,PUG,2389,0
2021-03-06,SAR,1877,0
2021-03-06,SIC,2897,0
2021-03-06,TOS,4279,0
2021-03-06,UMB,193,0
2021-03-06,VDA,0,0
2021-03-06,VEN,3498,0
2021-03-07,ABR,44,0
2021-03-07,BAS,56,0
2021-03-07,CAL,114,0
2021-03-07,CAM,4220,0
2021-03-07,EMR,1607,0
2021-03-07,FVG,64,0
2021-03-07,LAZ,3910,0
2021-03-07,LIG,324,0
2021-03-07,LOM,2773,0
2021-03-07,MAR,806,0
2021-03-07,MOL,7,0
2021-03-07,PAB,431,0
2021-03-07,PAT,0,0
2021-03-07,PIE,1210,0
2021-03-07,PUG,648,0
2021-03-07,SAR,551,0
2021-03-07,SIC,1171,0
2021-03-07,TOS,3659,0
2021-03-07,UMB,11,0
2021-03-07,VDA,53,0
2021-03-07,VEN,649,0
2021-03-08,ABR,1072,0
2021-03-08,BAS,675,0
2021-03-08,CAL,1136,0
2021-03-08,CAM,5271,0
2021-03-08,EMR,2809,0
2021-03-08,FVG,2149,0
2021-03-08,LAZ,5746,0
2021-03-08,LIG,1733,0
2021-03-08,LOM,7635,0
2021-03-08,MAR,1123,0
2021-03-08,MOL,198,0
2021-03-08,PAB,45,0
2021-03-08,PAT,392,0
2021-03-08,PIE,3051,0
2021-03-08,PUG,2642,0
2021-03-08,SAR,1198,0
2021-03-08,SIC,2776,0
2021-03-08,TOS,4869,0
2021-03-08,UMB,1406,0
2021-03-08,VDA,245,0
2021-03-08,VEN,4380,0
2021-03-09,ABR,1031,0
2021-03-09,BAS,647,0
2021-03-09,CAL,1066,0
2021-03-09,CAM,4214,0
2021-03-09,EMR,4116,0
2021-03-09,FVG,2820,0
2021-03-09,LAZ,5729,0
2021-03-09,LIG,1501,0
2021-03-09,LOM,8002,0
2021-03-09,MAR,972,0
2021-03-09,MOL,194,0
2021-03-09,PAB,28,0
2021-03-09,PAT,704,0
2021-03-09,PIE,2670,0
2021-03-09,PUG,2274,0
2021-03-09,SAR,776,0
2021-03-09,SIC,2378,0
2021-03-09,TOS,5654,0
2021-03-09,UMB,1325,0
2021-03-09,VDA,39,0
2021-03-09,VEN,6786,0
2021-03-10,ABR,1026,0
2021-03-10,BAS,866,0
2021-03-10,CAL,1450,0
2021-03-10,CAM,7201,0
2021-03-10,EMR,5904,0
2021-03-10,FVG,1884,0
2021-03-10,LAZ,6174,0
2021-03-10,LIG,1982,0
2021-03-10,LOM,8480,0
2021-03-10,MAR,1241,0
2021-03-10,MOL,88,0
2021-03-10,PAB,197,0
2021-03-10,PAT,1025,0
2021-03-10,PIE,2566,0
2021-03-10,PUG,3400,0
2021-03-10,SAR,960,0
2021-03-10,SIC,2368,0
2021-03-10,TOS,4081,0
2021-03-10,UMB,1307,0
2021-03-10,VDA,216,0
2021-03-10,VEN,6134,0
2021-03-11,ABR,1220,0
2021-03-11,BAS,1009,0
2021-03-11,CAL,1401,0
2021-03-11,CAM,7712,0
2021-03-11,EMR,6115,0
2021-03-11,FVG,1803,0
2021-03-11,LAZ,6812,0
2021-03-11,LIG,2078,0
2021-03-11,LOM,10665,0
2021-03-11,MAR,1492,0
2021-03-11,MOL,36,0
2021-03-11,PAB,583,0
2021-03-11,PAT,1146,0
2021-03-11,PIE,3365,0
2021-03-11,PUG,3487,0
2021-03-11,SAR,1310,0
2021-03-11,SIC,2610,0
2021-03-11,TOS,3552,0
2021-03-11,UMB,1047,0
2021-03-11,VDA,241,0
2021-03-11,VEN,6093,0
2021-03-12,ABR,1691,0
2021-03-12,BAS,1144,0
2021-03-12,CAL,1105,0
2021-03-12,CAM,6420,0
2021-03-12,EMR,7078,0
2021-03-12,FVG,1459,0
2021-03-12,LAZ,7004,0
2021-03-12,LIG,2549,0
2021-03-12,LOM,10858,0
2021-03-12,MAR,1335,0
2021-03-12,MOL,68,0
2021-03-12,PAB,459,0
2021-03-12,PAT,911,0
2021-03-12,PIE,3224,0
2021-03-12,PUG,4152,0
2021-03-12,SAR,1496,0
2021-03-12,SIC,2241,0
2021-03-12,TOS,3738,0
2021-03-12,UMB,518,0
2021-03-12,VDA,233,0
2021-03-12,VEN,7369,0
2021-03-13,ABR,1109,0
2021-03-13,BAS,1078,0
2021-03-13,CAL,1134,0
2021-03-13,CAM,5616,0
2021-03-13,EMR,5600,0
2021-03-13,FVG,1310,0
2021-03-13,LAZ,6263,0
2021-03-13,LIG,906,0
2021-03-13,LOM,6671,0
2021-03-13,MAR,4047,0
2021-03-13,MOL,1016,0
2021-03-13,PAB,127,0
2021-03-13,PAT,137,0
2021-03-13,PIE,1783,0
2021-03-13,PUG,1966,0
2021-03-13,SAR,331,0
2021-03-13,SIC,4613,0
2021-03-13,TOS,4138,0
2021-03-13,UMB,265,0
2021-03-13,VDA,3,0
2021-03-13,VEN,3554,0
2021-03-14,ABR,688,0
2021-03-14,BAS,488,0
2021-03-14,CAL,519,0
2021-03-14,CAM,4285,0
2021-03-14,EMR,3885,0
2021-03-14,FVG,282,0
2021-03-14,LAZ,5518,0
2021-03-14,LIG,622,0
2021-03-14,LOM,3694,0
2021-03-14,MAR,608,0
2021-03-14,MOL,585,0
2021-03-14,PAB,737,0
2021-03-14,PAT,92,0
2021-03-14,PIE,3087,0
2021-03-14,PUG,925,0
2021-03-14,SAR,11,0
2021-03-14,SIC,3894,0
2021-03-14,TOS,4037,0
2021-03-14,UMB,0,0
2021-03-14,VDA,13,0
2021-03-14,VEN,1385,0
2021-03-15,ABR,1837,0
2021-03-15,BAS,1886,0
2021-03-15,CAL,1535,0
2021-03-15,CAM,5058,0
2021-03-15,EMR,6636,0
2021-03-15,FVG,2402,0
2021-03-15,LAZ,7136,0
2021-03-15,LIG,2886,0
2021-03-15,LOM,9144,0
2021-03-15,MAR,3162,0
2021-03-15,MOL,290,0
2021-03-15,PAB,499,0
2021-03-15,PAT,526,0
2021-03-15,PIE,5776,0
2021-03-15,PUG,6671,0
2021-03-15,SAR,475,0
2021-03-15,SIC,5024,0
2021-03-15,TOS,4635,0
2021-03-15,UMB,1843,0
2021-03-15,VDA,208,0
2021-03-15,VEN,5748,0
2021-03-16,ABR,1679,0
2021-03-16,BAS,1708,0
2021-03-16,CAL,1710,0
2021-03-16,CAM,4395,0
2021-03-16,EMR,7394,0
2021-03-16,FVG,2218,0
2021-03-16,LAZ,6635,0
2021-03-16,LIG,3781,0
2021-03-16,LOM,9258,0
2021-03-16,MAR,3239,0
2021-03-16,MOL,357,0
2021-03-16,PAB,1178,0
2021-03-16,PAT,834,0
2021-03-16,PIE,6095,0
2021-03-16,PUG,6465,0
2021-03-16,SAR,992,0
2021-03-16,SIC,6046,0
2021-03-16,TOS,2342,0
2021-03-16,UMB,1693,0
2021-03-16,VDA,69,0
2021-03-16,VEN,5916,0
2021-03-17,ABR,1758,0
2021-03-17,BAS,1465,0
2021-03-17,CAL,2064,0
2021-03-17,CAM,6729,0
2021-03-17,EMR,7926,0
2021-03-17,FVG,2559,0
2021-03-17,LAZ,6473,0
2021-03-17,LIG,3113,0
2021-03-17,LOM,11241,0
2021-03-17,MAR,3372,0
2021-03-17,MOL,453,0
2021-03-17,PAB,36,0
2021-03-17,PAT,1007,0
2021-03-17,PIE,7475,0
2021-03-17,PUG,6284,0
2021-03-17,SAR,1739,0
2021-03-17,SIC,5962,0
2021-03-17,TOS,4613,0
2021-03-17,UMB,1543,0
2021-03-17,VDA,170,0
2021-03-17,VEN,7133,0
2021-03-18,ABR,1857,0
2021-03-18,BAS,1363,0
2021-03-18,CAL,2214,0
2021-03-18,CAM,6420,0
2021-03-18,EMR,8113,0
2021-03-18,FVG,1725,0
2021-03-18,LAZ,6580,0
2021-03-18,LIG,3022,0
2021-03-18,LOM,11559,0
2021-03-18,MAR,3294,0
2021-03-18,MOL,587,0
2021-03-18,PAB,1088,0
2021-03-18,PAT,1118,0
2021-03-18,PIE,7847,0
2021-03-18,PUG,6321,0
2021-03-18,SAR,1730,0
2021-03-18,SIC,5694,0
2021-03-18,TOS,4126,0
2021-03-18,UMB,1312,0
2021-03-18,VDA,37,0
2021-03-18,VEN,5597,0
2021-03-19,ABR,3061,0
2021-03-19,BAS,2084,0
2021-03-19,CAL,2444,0
2021-03-19,CAM,4131,0
2021-03-19,EMR,8156,0
2021-03-19,FVG,2027,0
2021-03-19,LAZ,6691,0
2021-03-19,LIG,3208,0
2021-03-19,LOM,13566,0
2021-03-19,MAR,3556,0
2021-03-19,MOL,466,0
2021-03-19,PAB,1172,0
2021-03-19,PAT,973,0
2021-03-19,PIE,6684,0
2021-03-19,PUG,4653,0
2021-03-19,SAR,2323,0
2021-03-19,SIC,5664,0
2021-03-19,TOS,3044,0
2021-03-19,UMB,681,0
2021-03-19,VDA,44,0
2021-03-19,VEN,6414,0
2021-03-20,ABR,2224,0
2021-03-20,BAS,1035,0
2021-03-20,CAL,2680,0
2021-03-20,CAM,4030,0
2021-03-20,EMR,7158,0
2021-03-20,FVG,2145,0
2021-03-20,LAZ,6250,0
2021-03-20,LIG,1195,0
2021-03-20,LOM,10355,0
2021-03-20,MAR,3154,0
2021-03-20,MOL,1347,0
2021-03-20,PAB,645,0
2021-03-20,PAT,230,0
2021-03-20,PIE,6222,0
2021-03-20,PUG,4712,0
2021-03-20,SAR,2318,0
2021-03-20,SIC,5244,0
2021-03-20,TOS,1231,0
2021-03-20,UMB,35,0
2021-03-20,VDA,38,0
2021-03-20,VEN,2411,0
2021-03-21,ABR,1298,0
2021-03-21,BAS,710,0
2021-03-21,CAL,1774,0
2021-03-21,CAM,2612,0
2021-03-21,EMR,4723,0
2021-03-21,FVG,474,0
2021-03-21,LAZ,5337,0
2021-03-21,LIG,484,0
2021-03-21,LOM,5784,0
2021-03-21,MAR,2903,0
2021-03-21,MOL,775,0
2021-03-21,PAB,758,0
2021-03-21,PAT,5,0
2021-03-21,PIE,6760,0
2021-03-21,PUG,2127,0
2021-03-21,SAR,1472,0
2021-03-21,SIC,4035,0
2021-03-21,TOS,1484,0
2021-03-21,UMB,6,0
2021-03-21,VDA,8,0
2021-03-21,VEN,3728,0
2021-03-22,ABR,2040,0
2021-03-22,BAS,584,0
2021-03-22,CAL,1860,0
2021-03-22,CAM,2392,0
2021-03-22,EMR,7068,0
2021-03-22,FVG,2031,0
2021-03-22,LAZ,7169,0
2021-03-22,LIG,3041,0
2021-03-22,LOM,11307,0
2021-03-22,MAR,3232,0
2021-03-22,MOL,283,0
2021-03-22,PAB,45,0
2021-03-22,PAT,950,0
2021-03-22,PIE,7784,0
2021-03-22,PUG,5772,0
2021-03-22,SAR,616,0
2021-03-22,SIC,5527,0
2021-03-22,TOS,587,0
2021-03-22,UMB,1278,0
2021-03-22,VDA,233,0
2021-03-22,VEN,5622,0
2021-03-23,ABR,2628,0
2021-03-23,BAS,187,0
2021-03-23,CAL,1870,0
2021-03-23,CAM,2923,0
2021-03-23,EMR,6910,0
2021-03-23,FVG,2200,0
2021-03-23,LAZ,7142,0
2021-03-23,LIG,3328,0
